nome,famiglia,quartiere,nobile,cerchio
Pietro di Nicola Salmuli,Salmuli,kinzica,No,C4
Pietro di Piero Bruschi,Bruschi,medio,No,C4
Pinnocchio da San Savino,da San Savino,kinzica,No,C4
Provino da Vico,da Vico,medio,No,C4
Puccetto Ricci,Ricci,ponte,No,C4
Pucciarello Bandini,Bandini,kinzica,No,C4
Pucciarello Bonafede,Bonafede,kinzica,No,C4
Pucciarello Pecchia,Pecchia,kinzica,No,C4
Pucciarello Peracche,Peracche,medio,No,C4
Pucciarello di Balduccio Pancaldi,Pancaldi,foriporta,No,C4
Pucciarello di Ser Ghele da Cisano,da Cisano,medio,No,C4
Pucciarello di Ser Nerio Botticella,Botticella,medio,No,C4
Puccio Bacciameo dall'Elba,dall'Elba,kinzica,No,C4
Puccio Rosso,Rosso,foriporta,No,C4
Puccio Sismondelli,Sismondelli,kinzica,No,C4
Puccio Spada,Spada,kinzica,No,C4
Puccio del Testa,del Testa,kinzica,No,C4
Puccio del fu Bernardo Sanguigni,Sanguigni,foriporta,No,C4
Puccio di Balduccio Pancaldi,Pancaldi,foriporta,No,C4
Puccio di Ceo Cavallozari,Cavallozari,ponte,No,C4
Puccio di Gerardo da Vecchiano,da Vecchiano,kinzica,No,C4
Puccio di Ghele da Cesano,da Cesano,medio,No,C4
Puccione di Puccio Sege,Sege,medio,No,C4
Pucco di Meo Bonaccorsi da Vico,Bonaccorsi da Vico,foriporta,No,C4
Puciarello Peracche,Peracche,medio,No,C4
Pupo di Gerio del Porco,del Porco,medio,No,C4
Ranieri Bonfigliuoli,Bonfigliuoli,medio,No,C4
Ranieri Cavalca del fu Simone da Vico,Cavalca da Vico,medio,No,C4
Ranieri Damiani,Damiani,ponte,No,C4
Ranieri Pandolfini,Pandolfini,kinzica,No,C4
Ranieri Tempanello,Tempanello,medio,No,C4
Ranieri da Balneo,da Balneo,foriporta,No,C4
Ranieri da Peccioli,da Peccioli,ponte,No,C4
Ranieri da San Savino,da San Savino,kinzica,No,C4
Ranieri del Testario,Testari,medio,No,C4
Ranieri di Cione Salmuli,Salmuli,kinzica,No,C4
Ranieri di Francesco da San Casciano,Da San Casciano,kinzica,No,C4
Ranieri di Guidone delle Brache,delle Brache,medio,No,C4
Ranieri di Iacopo Astai,Astai,ponte,No,C4
Ranieri di Lorenzo Nezone,Nezone,ponte,No,C4
Ranieri di Nerio Aiutamicristo,Aiutamicristo,medio,No,C4
Ranieri di Ser Andrea del Testaio,Testari,medio,No,C4
Ranieri di Ser Iacopo da Peccioli,da Peccioli,ponte,No,C4
Ranieri di Ser Pagno da Vico,da Vico,medio,No,C4
Ranieri di Ser Vanni Botticelli,Botticelli,medio,No,C4
Ranuccius Pardi de Pontehere not. et s.,de Ponthere,,No,C4
Ricuccio Ricucci,Ricucci,ponte,No,C4
Rosso di Vanni Chelli,Chelli,foriporta,No,C4
Ruggerio Scacceri,Scaccieri,ponte,No,C4
Ruggino de Via Cava,da Via Cava,ponte,No,C4
Salimbene Arlotti,Arlotti,medio,No,C4
Salimbene da Campiglia,da Campiglia,ponte,No,C4
Salvuccio Bandini,Bandini,foriporta,No,C4
Ser Albizzo da Vico,da Vico,ponte,No,C4
Ser Alessandro da Vecchiano,da Vecchiano,ponte,No,C4
Ser Andrea Maggiolini,Maggiolini,foriporta,No,C4
Ser Andrea Musso,Musso,medio,No,C4
Ser Andrea Scarso,Scarso,ponte,No,C4
Ser Andrea Scarso de Comitibus,Scacceri,ponte,No,C4
Ser Andrea d'Appiano,d'Appiano,kinzica,No,C4
Ser Andrea da Calcinaia,da Calcinaia,kinzica,No,C4
Ser Andrea da Calcinaria,da Calcinaria,kinzica,No,C4
Ser Andrea degli Occhi,degli Occhi,kinzica,No,C4
Ser Andrea del Testa,del Testa,kinzica,No,C4
Ser Andrea del fu Betto del Testa,del Testa,kinzica,No,C4
Ser Andreas f. Nuovi de Pontesacco not. et s.,de Pontesacco,,No,C4
Ser Andreotto Galletto,Galletto,ponte,No,C4
Ser Andreotto da Settimo,da Settimo,ponte,No,C4
Ser Andreotto da Vada,da Vada,kinzica,No,C4
Ser Andreotto del fu Ser Iacopo da Settimo,da Settimo,ponte,No,C4
Ser Andreotto di Ser Pardo da Morrona,da Morrona,kinzica,No,C4
Ser Angelo del fu Duccio Tozi,Tozi,kinzica,No,C4
Ser Angelo di Ser Averardo da Montefuscoli,da Montefoscoli,kinzica,No,C4
Ser Angelo di Ser Simone da Montefoscoli,da Montefoscoli,foriporta,No,C4
Ser Anthonius olim Ser Ursi de Crespina not. et s.,de Crespina,,No,C4
Ser Anthonius f. Dominici de Calcinaria not. et s.,de Calcinaria,,No,C4
Ser Anto- nius q. Ser Nicoli not. de Viacava,de Viacava,,No,C4
Ser Antonio da Rasignano de Comitibus,da Rasignano,ponte,No,C4
Ser Antonius Francisci de Buiti not. et s,de Buiti,,No,C4
Ser Antonius Ser Coli de Soiana,de Soiana,,No,C4
Ser Bacciameo Bonifi,Bonifi,ponte,No,C4
Ser Bacciameo Buonamici,Buonamici,medio,No,C4
Ser Bacciameo Lapi,Lapi,kinzica,No,C4
Ser Bacciameo Maggiolini,Maggiolini,foriporta,No,C4
Ser Bacciameo de Maleventre,de Maleventre,ponte,No,C4
Ser Bacciameo di Bonisi,Bonisi,ponte,No,C4
Ser Bacciameus not. de Oliveto not. et s,de Oliveto,,No,C4
Ser Baldo da Ripafratta,da Ripafratta,ponte,No,C4
Ser Bandinus Nerii de Oratorio not,de Oratorio,,No,C4
Ser Banduccio da Gello,da Gello,medio,No,C4
Ser Banduccio da Scorno,da Scorno,ponte,No,C4
Ser Banduccio di Ser Vanni da Gello,da Gello,medio,No,C4
Ser Bartholomeus f. mag. Francisci de Buiti not.,dei Buiti,,No,C4
Ser Bartholomeus q. Betti de Sancto Kassiano not,Da San Casciano,,No,C4
Ser Bartolomeo Compagni,Compagni,foriporta,No,C4
Ser Bartolomeo da Montefoscoli,da Montefoscoli,ponte,No,C4
Ser Bartolomeo da Morrona,da Morrona,kinzica,No,C4
Ser Bartolomeo da Scorno,da Scorno,ponte,No,C4
Ser Bartolomeo del Testa,del Testa,kinzica,No,C4
Ser Bartolomeo di Giovanni Bertalotti,Bertalotti,medio,No,C4
Ser Bartolomeo di Ser Ceo da Peccioli,da Peccioli,kinzica,No,C4
Ser Bectus not. f. Ser Iohannis de Filectulo not.,de Filectulo,,No,C4
Ser Benedetto da Piombino,Piombino,ponte,No,C4
Ser Benedetto di Puccio Benedetti,Benedetti,medio,No,C4
Ser Benegrande Del Rosso,Del Rosso,medio,No,C4
Ser Benenatus Perini de Sancto Savino not. et s,de Sancto Savino,,No,C4
Ser Benvenuto da Scorno,da Scorno,ponte,No,C4
Ser Betto Sciorta,Sciorta,medio,No,C4
Ser Betto del fu Guidone Spezzalastra,Spezzalastra,medio,No,C4
Ser Bindo Bonaiuti,Bonaiuti,foriporta,No,C4
Ser Bindo da Campiglia,da Campiglia,foriporta,No,C4
Ser Bindo delle Brache,delle Brache,medio,No,C4
Ser Bindo di Puccio Benetti,Benetti,medio,No,C4
Ser Bindo di Vanni Lelli,Lelli,medio,No,C4
Ser Binduccio Paracche,Paracche,medio,No,C4
Ser Blatius delle Brache,delle Brache,medio,No,C4
Ser Bonaccorso Ciampoli,Ciampoli,kinzica,No,C4
Ser Bonagiunta Ciabatta,Ciabatta,kinzica,No,C4
Ser Bonagiunta del fu Iacopo Miccaro,Miccaro,foriporta,No,C4
Ser Buono di Ser Vanni Bugarro,Bugarro,medio,No,C4
Ser Carolus olim Henrigi de Vecchiano not. et s.,de Vecchiano,,No,C4
Ser Cecco Maggieffo,Maggieffo,foriporta,No,C4
Ser Cecco Muggeffo,Muggeffo,foriporta,No,C4
Ser Cecco Nacchi da Piombino,Nacchi da Piombino,ponte,No,C4
Ser Cegna dell'Agnello,dell'Agnello,kinzica,No,C4
Ser Cellino da Colle,da Colle,kinzica,No,C4
Ser Cello Rustichelli,Rustichelli,foriporta,No,C4
Ser Cello Urselli,Urselli,foriporta,No,C4
Ser Ceo Rustichelli,Rustichelli,foriporta,No,C4
Ser Ceo di Ser Bartolomeo da Peccioli,da Peccioli,kinzica,No,C4
Ser Ceo di Ser Cola del Verde,del Verde,ponte,No,C4
Ser Ceus f. Ser Bartholomei de Peccioli not. et s.,de Peccioli,,No,C4
Ser Cialino Migliorati,Migliorati,kinzica,No,C4
Ser Cinino Scarso,Scarso,ponte,No,C4
Ser Cino da Vecchiano,da Vecchiano,ponte,No,C4
Ser Ciola Scacceri De Comitibus,Scacceri,ponte,No,C4
Ser Ciolo Pandolfini,Pandolfini,kinzica,No,C4
Ser Ciolus Iohannis de Vada not. et s.,de Vada,,No,C4
Ser Cione da Pontedera,Pontedera,foriporta,No,C4
Ser Cione del fu Cola Salmuli,Salmuli,kinzica,No,C4
Ser Cola Galletto,Galletto,ponte,No,C4
Ser Cola Maggiolini,Maggiolini,foriporta,No,C4
Ser Cola Musca,Musca,kinzica,No,C4
Ser Cola Sanguigni,Sanguigni,foriporta,No,C4
Ser Cola Scarso,Scarso,ponte,No,C4
Ser Cola del Mosca,del Mosca,kinzica,No,C4
Ser Cola del Verde,del Verde,ponte,No,C4
Ser Cola dell'Arciprete,dell'Arciprete,medio,No,C4
Ser Cola di Bartolomeo da Farneta,da Farneta,kinzica,No,C4
Ser Cola di Ser Benevenio da Scorno,da Scorno,ponte,No,C4
Ser Cola di Ser Ciolo da Seta,da Seta,medio,No,C4
Ser Cola di Vanni Bocca,Bocca,ponte,No,C4
Ser Collo Galletto,Galletto,ponte,No,C4
Ser Colo di Bartolomeo da Farneta,da Farneta,kinzica,No,C4
Ser Colo di Ser Ciolo da Seta,da Seta,medio,No,C4
Ser Conte Aiutamicristo,Aiutamicristo,medio,No,C4
Ser Coscio Compagni,Compagni,foriporta,No,C4
Ser Coscio Maggiolini,Maggiolini,foriporta,No,C4
Ser Coscio Maggiolini de Comitibus,Maggiolini,foriporta,No,C4
Ser Enrico Boccio,Boccio,ponte,No,C4
Ser Enrico del fu Ugolino Praltini Del Polta,Del Polta,kinzica,No,C4
Ser Enrico dell'Abate,dell'Abate,foriporta,No,C4
Ser Enrico di Ghele Scacceri,Scacceri,ponte,No,C4
Ser Eustacchio di Ser Angelo da Montefoscolo,da Montefoscoli,foriporta,No,C4
Ser Fanuccio dell'Arciprete,dell'Arciprete,medio,No,C4
Ser Fazio Scacceri,Scacceri,ponte,No,C4
Ser Fino Pandolfini,Pandolfini,kinzica,No,C4
Ser Framuccio di Framucci Argumenti,Argumenti,medio,No,C4
Ser Francesco Botticella,Botticella,medio,No,C4
Ser Francesco Donnaccio,Donnaccio,foriporta,No,C4
Ser Francesco Homodei,Homodei,kinzica,No,C4
Ser Francesco Rosso,Rosso,foriporta,No,C4
Ser Francesco de Follis,de Follis,foriporta,No,C4
Ser Francesco di Federico da Navacchio,da Navacchio,foriporta,No,C4
Ser Francesco di Nicola da Cisanello,da Cisanello,foriporta,No,C4
Ser Francesco di Olivieri da Vico,da Vico,foriporta,No,C4
Ser Francesco di Piero Belloebuono,Belloebuono,foriporta,No,C4
Ser Francesco di Puccio Fioravanti,Fioravanti,medio,No,C4
Ser Francesco di Ser Iacopo da Vico,da Vico,medio,No,C4
Ser Francesco di Ser Nocchio de Paule,de Paule,ponte,No,C4
Ser Francesco di Ser Vanni Bonafidei,Bonafidei,medio,No,C4
Ser Francesco di Ursello / Urselli,Urselli,foriporta,No,C4
Ser Francischus Ser Iacobi de Balneo not. et s,de Balneo,,No,C4
Ser Francischus f. Nini de Vena not. et s.,de Vena,,No,C4
Ser Francischus q. Bacciamei de Saxeto not.,de Saxeto,,No,C4
Ser Franciscus Guiduccii de Appiano not. et s.,de Appiano,,No,C4
Ser Franciscus Ser Iacobi de Vico not. et s,de Vico,,No,C4
Ser Franciscus f. Iohannis de Calci not.,de Calci,,No,C4
Ser Franco Botticella de Comitibus,Botticella,medio,No,C4
Ser Gerardo di Bindo Benigno,Benigno,medio,No,C4
Ser Gerardus Francisci Puccini de Spina not. et s.,de Spina,,No,C4
Ser Gerardus Ser Andree de Campo not. et s.,de Campo,,No,C4
Ser Gerardus de Calcinaria not. et s,de Calcinaria,,No,C4
Ser Getto Damiani,Damiani,ponte,No,C4
Ser Ghele da Cisano,da Cisano,medio,No,C4
Ser Ghelino Bonaiuti,Bonaiuti,foriporta,No,C4
Ser Ghellino Bonaiuti,Bonaiuti,foriporta,No,C4
Ser Gheluccio Scacceri,Scacceri,ponte,No,C4
Ser Gianni de Muscha,de Muscha = Mosca?,ponte,No,C4
Ser Gino Maggiolini,Maggiolini,foriporta,No,C4
Ser Giovanni Borigli di San Michele degli Scalzi,di San Michele,foriporta,No,C4
Ser Giovanni Botticella,Botticella,medio,No,C4
Ser Giovanni Bucchia,Bucchia,ponte,No,C4
Ser Giovanni Laggio,Laggio,kinzica,No,C4
Ser Giovanni Maggiolini,Maggiolini,foriporta,No,C4
Ser Giovanni Maggiolini de Comitibus,Maggiolini,foriporta,No,C4
Ser Giovanni Musca,Musca,ponte,No,C4
Ser Giovanni Pandolfini,Pandolfini,kinzica,No,C4
Ser Giovanni Riccomi,Riccomi,ponte,No,C4
Ser Giovanni Scacceri,Scacceri,ponte,No,C4
Ser Giovanni Tortino,Tortino,ponte,No,C4
Ser Giovanni d'Appiano,d'Appiano,ponte,No,C4
Ser Giovanni da Colle,da Colle,kinzica,No,C4
Ser Giovanni da Palaia,da Palaia,foriporta,No,C4
Ser Giovanni da Rasignano,da Rasignano,ponte,No,C4
Ser Giovanni da Riglione,da Riglione,foriporta,No,C4
Ser Giovanni da Scorno,da Scorno,ponte,No,C4
Ser Giovanni del Bianco,del Bianco,foriporta,No,C4
Ser Giovanni del fu Cecco da Travalda,da Travalda,foriporta,No,C4
Ser Giovanni del fu Guccio da Rasignano,da Rasignano,ponte,No,C4
Ser Giovanni del fu Martino da Covinara,da Covinara,ponte,No,C4
Ser Giovanni del fu Nerio da Riglione,da Riglione,foriporta,No,C4
Ser Giovanni dell'Agnello,dell'Agnello,kinzica,No,C4
Ser Giovanni delle Brache,delle Brache,medio,No,C4
Ser Giovanni di Balduccio da San Lorenzo in Piazza,da San Lorenzo in Piazza,foriporta,No,C4
Ser Giovanni di Benvenuto Rau,Rau,kinzica,No,C4
Ser Giovanni di Bettino da Covinaria,da Covinaria,ponte,No,C4
Ser Giovanni di Betto Benigni,Benigni (da Vico),medio,No,C4
Ser Giovanni di Cecco Tegrimi,Tegrimi da Vico,medio,No,C4
Ser Giovanni di Cecco de Travalda,de Travalda,foriporta,No,C4
Ser Giovanni di Cegne del Guercio,del Guercio,ponte,No,C4
Ser Giovanni di Cello dell'Agnello,dell'Agnello,kinzica,No,C4
Ser Giovanni di Francesco da Buti,da Buti,medio,No,C4
Ser Giovanni di Giunta Palmieri,Palmieri da Cascina,kinzica,No,C4
Ser Giovanni di Ildebrandino da Gello,da Gello,medio,No,C4
Ser Giovanni di Nicola Buonafede,Bonafidei,medio,No,C4
Ser Giovanni di Ser Bacciameo Maggiolini,Maggiolini,foriporta,No,C4
Ser Giovanni di Ser Bonagiunta da Vico,da Vico,ponte,No,C4
Ser Giovanni di Ser Cegne dell'Agnello,dell'Agnello,kinzica,No,C4
Ser Giovanni di Ser Cello dell'Agnello,dell'Agnello,kinzica,No,C4
Ser Giovanni di Ser Dino da Vignale,da Vignale,medio,No,C4
Ser Giovanni di Ser Iacopo da Peccioli,da Peccioli,ponte,No,C4
Ser Giovanni di Ser Lupo da San Michele,da San Michele,foriporta,No,C4
Ser Giovanni di Ser Nardo da Vico,da Vico,medio,No,C4
Ser Gregorius q. Ser Tomei de Marti,de Marti,,No,C4
Ser Guccius de Liburna not.,de Liburna,,No,C4
Ser Guerruccio di Nerio da Cesano,da Cesano,medio,No,C4
Ser Guglielmo da Barba,da Barba,foriporta,No,C4
Ser Guido Aiutamicristo,Aiutamicristo,medio,No,C4
Ser Guido Ferramosca,Ferramosca,kinzica,No,C4
Ser Guido di Ciale Migliorati,Migliorati,kinzica,No,C4
Ser Guido di Ser Iacopo Del Pattiere,Del Pattiere,ponte,No,C4
Ser Guido di Tignoso,del Tignoso (?),kinzica,No,C4
Ser Henricus q. Pieri de Sancto Pietro not. et s.,de Sancto Pietro,,No,C4
Ser Iaco- bus q. Ser Vannis de Appiano canc.,del Pactieri,,No,C4
Ser Iacobus Iohannis de Sancto Martino Kinthice not.,de Sancto Martino Kinthice,,No,C4
Ser Iacobus Nocchi de Cascina not.,de Cascina,,No,C4
Ser Iacobus Vannis de Appiano-Cancellato nel Ms. di N. 1306,de Appiano,foriporta,No,C4
Ser Iacobus q. Ser Vannis not. de Appiano canc,del Pactieri,,No,C4
Ser Iacopo Kalende,Kalende,foriporta,No,C4
Ser Iacopo Maraffo,Maraffo,medio,No,C4
Ser Iacopo Melani,Melani,ponte,No,C4
Ser Iacopo Rau,Rau,ponte,No,C4
Ser Iacopo Seccamerenda,Seccamerenda,foriporta,No,C4
Ser Iacopo de Lorensana,de Lorensana,kinzica,No,C4
Ser Iacopo del fu Cinino Scarso  de Comitibus,Scarso,ponte,No,C4
Ser Iacopo del fu Vanni Bocca,Bocca,medio,No,C4
Ser Iacopo dell'Agnello,dell'Agnello,kinzica,No,C4
Ser Iacopo di Iacopo delle Brache,delle Brache,medio,No,C4
Ser Iacopo di Ser Cola Rau,Rau,ponte,No,C4
Ser Iacopo di Vanni d'Appiano,d'Appiano,foriporta,No,C4
Ser Ildebrando del fu Giovanni Ildebrandi,Ildebrandi,ponte,No,C4
Ser Iohannes Bindi de Appiano not.,de Appiano,,No,C4
Ser Iohannes Macthei de Ferculi not.,de Ferculi,,No,C4
Ser Iohannes Pieri de Sancto Cassiano not. et s.,Da San Casciano,,No,C4
Ser Iohannes Ser Coli Aldigerii not,Aldighieri,,No,C4
Ser Iohannes mag. Francisci de Buiti not.,de Buiti,,No,C4
Ser Iohannes olim Coli Peppi de Vico not. et s.,de Vico,,No,C4
Ser Iohannes olim Ser Alemanni not. de Palaria not. et s.,de Palaria,,No,C4
Ser Iohannes f. Pieri de Sancto Cassiano not.,Da San Casciano,,No,C4
Ser Iohannes q. Gonis de Calcinaria not. et s.,de Calcinaria,,No,C4
Ser Iohannes q. Viviani de Marti not. et s.,de Marti,,No,C4
Ser Lapo da Canneto,da Canneto,medio,No,C4
Ser Laurentius Iohannis de Guardistallo civ. Pis. not. et s.,de Guardistallo,,No,C4
Ser Lazarus not. f. Rainerii de Treggiaria not. et s.,de Treggiaria,,No,C4
Ser Lemmo Albertini,Albertini,foriporta,No,C4
Ser Lemmo Bosso,Bosso,foriporta,No,C4
Ser Leonardo da Pettori,da Pettori,kinzica,No,C4
Ser Leopardo di Paolo da Burgo,da Burgo,kinzica,No,C4
Ser Lorenzo Rosselmini,Rosselmini,foriporta,No,C4
Ser Lorenzo di Ser Iacopo di Bernarndo Salvi,Salvi,foriporta,No,C4
Ser Lotto de Moricotti da Vico,Moricotti da Vico,ponte,No,C4
Ser Lucas f. Ser Banduccii not. de Gallo not. et s.,de Gallo,,No,C4
Ser Ludovico del Voglia,del Voglia,kinzica,No,C4
Ser Ludovico del fu Ceo da Perignano aurificis,da Perignano,foriporta,No,C4
Ser Lupo d'Appiano,da Appiano,ponte,No,C4
Ser Lupus not. f. Iohannis de Sancto Iusto not.,de Sancto Iusto,,No,C4
Ser Manno di Toni da Cevoli,da Cevoli,foriporta,No,C4
Ser Masino Aiutamicristo,Aiutamicristo,medio,No,C4
Ser Matteo Bertalotti,Bertalotti,medio,No,C4
Ser Matteo Gatto,Gatto,ponte,No,C4
Ser Matteo Pellegrini,Pellegrini,kinzica,No,C4
Ser Matteo Rustichelli,Rustichelli,foriporta,No,C4
Ser Matteo del Mosca,del Mosca,kinzica,No,C4
Ser Matteo del fu Giovanni Merlacci,Merlacci,ponte,No,C4
Ser Michael olim Mei de Vico not,de Vico,,No,C4
Ser Michael f. Ser Iohannis not. de Marti not,de Marti,,No,C4
Ser Michele Scacceri,Scacceri,ponte,No,C4
Ser Michele da Ghezzano,da Ghezzano,foriporta,No,C4
Ser Michele di Andrea Gettalebraccia,Gettalebraccia,kinzica,No,C4
Ser Michele di Ser Enrico da Nodica,da Nodica,ponte,No,C4
Ser Nerio Botticella,Botticella,medio,No,C4
Ser Nerio Porcellini,Porcellini,foriporta,No,C4
Ser Nerio Urselli,Urselli,foriporta,No,C4
Ser Nerio da Caprona,da Caprona,ponte,No,C4
Ser Nerio da Fauglia,da Fauglia,kinzica,No,C4
Ser Nerio di Ser Guidone da Fauglia,da Fauglia,kinzica,No,C4
Ser Niccolò Riccardini,Riccardini,kinzica,No,C4
Ser Niccolò Turci,Turci,medio,No,C4
Ser Nicola Assopardi,Assopardi,medio,No,C4
Ser Nicola del Voglia,del Voglia,kinzica,No,C4
Ser Nicolaus Ciomei de Vecchiano not. et s.,de Vecchiano,,No,C4
Ser Nicolaus Ser Fulci de Sancto Savino not. et s.,de Sancto Savino,,No,C4
Ser Nino Rosso,Rosso,foriporta,No,C4
Ser Nino di Nerio Arcari,Arcari,medio,No,C4
Ser Ninus f. Becti Talini de Appiano not. et s.,de Appiano (?),,No,C4
Ser Ninus not. Filius Tomazi de Malaventre not. et s.,de Malaventre,,No,C4
Ser Nocchio del fu Betto Tegrimi,Tegrimi da Vico,medio,No,C4
Ser Nocco da Lavaiano,da Lavaiano,ponte,No,C4
Ser Nuccius Neri de Luciana not.,de Luciana,,No,C4
Ser Oddo Rau de Comitibus,Rau,kinzica,No,C4
Ser Paolo da Crespina,da Crespina,foriporta,No,C4
Ser Pardo d'Appiano,d'Appiano,medio,No,C4
Ser Pardus Pacchioni de Appiano not. qui in dicto officio mortuus est die XXVIII septembris. Ser Iohannes not. q. Ser Diedis de Marti loco sopradicti mortui pro reliquo tempore.,de Appiano / de Marti,medio,No,C4
Ser Perone da Ceguli,da Ceguli,foriporta,No,C4
Ser Piero Mirante,Mirante,foriporta,No,C4
Ser Piero Paracche,Paracche,medio,No,C4
Ser Piero Rau,Rau,kinzica,No,C4
Ser Piero Salmuli,Salmuli,kinzica,No,C4
Ser Piero Strenne,Strenne,medio,No,C4
Ser Piero d'Appiano,d'Appiano,kinzica,No,C4
Ser Piero da Balneo,da Balneo,foriporta,No,C4
Ser Piero da Marti,da Marti,foriporta,No,C4
Ser Piero da Massa,da Massa,kinzica,No,C4
Ser Piero del Fornaio,del Fornaio,ponte,No,C4
Ser Piero del Testaio,del Testaio,medio,No,C4
Ser Piero del fu Vero Del Grillo,Del Grillo,kinzica,No,C4
Ser Piero dell'Abate,dell'Abate,foriporta,No,C4
Ser Piero della Barba,della Barba,foriporta,No,C4
Ser Piero di Fey d'Appiano,d'Appiano,foriporta,No,C4
Ser Piero di Maso da Vico,da Vico,foriporta,No,C4
Ser Piero di Salmuli,Salmuli,kinzica,No,C4
Ser Piero di Ser Angelo Tozi,Tozi,kinzica,No,C4
Ser Piero di Ser Bartolomeo da Pontedera,da Pontedera,foriporta,No,C4
Ser Piero di Ser Cellino da Colle,da Colle,kinzica,No,C4
Ser Piero di Ser Simone da Pistoia,da Pistoia,ponte,No,C4
Ser Pierus Martini de Montefosculi not.,de Montefoscoli,,No,C4
Ser Pierus Ser Barthalomei not. de Ponthere not. et s.,de Ponthere,,No,C4
Ser Pierus f. q. Bonagli de Abbaco not.,de Abbaco,,No,C4
Ser Pierus not. q. Cambii de Palaria not.,de Palaria,,No,C4
Ser Pietro Rosso,Rosso,foriporta,No,C4
Ser Pietro di Giovanni da Cevoli,da Cevoli,kinzica,No,C4
Ser Puccio Benetti,Benetti,medio,No,C4
Ser Puccio Fioravanti,Fioravanti,medio,No,C4
Ser Puccio Rosso,Rosso,foriporta,No,C4
Ser Puccio da Vada,da Vada,kinzica,No,C4
Ser Puccio del Mosca,del Mosca,kinzica,No,C4
Ser Puccio del Testa,del Testa,kinzica,No,C4
Ser Pupo Spezzalastra da Marti,Spezzalastra,foriporta,No,C4
Ser Pupo da Marti,da Marti,foriporta,No,C4
Ser Rainerius q. Nardi de Vulmiano not. et s.,de Vulmiano,,No,C4
Ser Ranerius Ser Iacobi Ser Vinetti de Carraria not.,de Carraria,,No,C4
Ser Ranieri Porcellini,Porcellini,foriporta,No,C4
Ser Ranieri da Carrara,da Carrara,ponte,No,C4
Ser Ricuccio de Ricucci,de Ricucci,ponte,No,C4
Ser Ruggerio Scacceri,Scacceri,ponte,No,C4
Ser Salvador Ser Baronis de Montecchio substitutus loco Ser Nicolay de Montefosculi not.,de Montecchio,,No,C4
Ser Schacchus di Coscio da Calci,da Calci,foriporta,No,C4
Ser Silvestro Del Pattiere,Del Pattiere,kinzica,No,C4
Ser Simone Rustichelli,Rustichelli,ponte,No,C4
Ser Simone da Ser Lapo da San Casciano,Da San Casciano,kinzica,No,C4
Ser Simone da Settimo,da Settimo,ponte,No,C4
Ser Simone de Viridi,de Viridi (Verde?),ponte,No,C4
Ser Simone di Giovanni del Verde,del Verde,ponte,No,C4
Ser Simone di Ser Angelo da Montefoscoli,da Montefoscoli,foriporta,No,C4
Ser Simone di Ser Piero da San Casciano,Da San Casciano,kinzica,No,C4
Ser Spigliato Bonarini,Bonarini,medio,No,C4
Ser Tanello da Ceuli,da Ceuli,kinzica,No,C4
Ser Thomeus not. f. Henrici de Strido not,de Strido,,No,C4
Ser Tino del fu Leopardo da Vico,da Vico,medio,No,C4
Ser Tomasus de Sancto Pietro not.,de Sancto Pietro,,No,C4
Ser Tomeus q. Ser Martini de Marti not. et s.,de Marti,,No,C4
Ser Tommaso Salimbene da Campiglia,da Campiglia,ponte,No,C4
Ser Tommaso del fu Ser Simone da Massa,da Massa,kinzica,No,C4
Ser Tommaso di Ser Simone da Massa,da Massa,kinzica,No,C4
Ser Totto Aiutamicristo,Aiutamicristo,medio,No,C4
Ser Ugo Guitti,Guitti,medio,No,C4
Ser Uguccione di Ser Piero Rau de Comitibus,Rau,kinzica,No,C4
Ser Vanni Botticella,Botticella,medio,No,C4
Ser Vanni Bugarro,Bugarro,medio,No,C4
Ser Vanni Fantini,Fantini,foriporta,No,C4
Ser Vanni Ferradi da Vico,da Vico,medio,No,C4
Ser Vanni Pandolfini,Pandolfini,kinzica,No,C4
Ser Vanni Scacceri,Scacceri,ponte,No,C4
Ser Vanni Turci,Turci,ponte,No,C4
Ser Vanni di Nocchio Tegrimi,Tegrimi da Vico,medio,No,C4
Ser Vanni di Ser Piero da Marti,da Marti,foriporta,No,C4
Ser Vanni di Ser Ranieri Botticella,Botticella,medio,No,C4
Signor Bonaventura da Piombino,da Piombino,medio,No,C4
Signor Lupo da Laiano,da Laiano,foriporta,No,C4
Signor Ranieri Damiani,Damiani,ponte,No,C4
Silvester Ser Francisci de Pacterio not. et s. p.,de Pacterio,,No,C4
Silvestro Scacceri de Comitibus,Scacceri,ponte,No,C4
Silvestro del fu Bonaccorso Peracche de Comitibus,Peracche,medio,No,C4
Silvestro di Iacopo Bocca,Bocca,foriporta,No,C4
Simon Del Polta,Del Polta,kinzica,No,C4
Simon del Vita,del Vita,ponte,No,C4
Simone Cambini,Cambini,medio,No,C4
Simone Del Vita,Del Vita,ponte,No,C4
Simone Maggiolini,Maggiolini,foriporta,No,C4
Simone Maggiolini de Comitibus,Maggiolini,foriporta,No,C4
Simone Rustichelli,Rustichelli,ponte,No,C4
Simone da San Donnino,da San Donnino,kinzica,No,C4
Simone da Settimo,da Settimo,ponte,No,C4
Simone del fu Cellino Orlandi,Orlandi,foriporta,No,C4
Simone del fu Giunta Bercio,Bercio,medio,No,C4
Simone del fu Iacopo Compagni,Compagni,foriporta,No,C4
Simone del fu Nicola Ciaffuli da Podio,Ciaffuli da Podio,kinzica,No,C4
Simone del fu Puccio da Lugnano,da Lugnano,ponte,No,C4
